DATETIME,ND_TARGET,SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND_PREV,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,month,day_of_week,month_sin,month_cos,day_of_week_sin,day_of_week_cos,settlement_period_sin,settlement_period_cos,temp_london,temp_bath,temp_liverpool,temp_min_london,temp_min_bath,temp_min_liverpool,temp_max_london,temp_max_bath,temp_max_liverpool,humidity_london,humidity_bath,humidity_liverpool
2023-01-02 00:00:00,21348,2023-01-02,1,21043,24680,18995,2815,6545,0,14284,0,1161,609,903,-896,-451,-529,253,235,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7818314824680298,0.6234898018587336,280.76,280.23,278.79,279.95,279.03,277.96,281.17,281.56,279.61,93,93,93
2023-01-02 01:00:00,19781,2023-01-02,3,21348,25269,19327,2773,6545,0,14284,0,1212,516,983,-910,-451,-529,253,-219,999,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.43388373911755823,-0.900968867902419,280.82,280.32,278.81,279.36,279.58,278.06,281.66,281.14,279.38,92,94,94
2023-01-02 02:00:00,18511,2023-01-02,5,19781,24135,17806,2712,6545,0,14284,0,1233,600,903,-912,-401,-529,253,-679,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563146,280.49,280.63,278.75,279.36,279.58,278.06,281.12,281.56,279.38,92,94,94
2023-01-02 03:00:00,17363,2023-01-02,7,18511,22969,16459,2615,6545,0,14284,0,1224,609,895,-697,-401,-530,253,-1006,994,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,280.06,280.83,278.61,278.81,279.66,277.45,280.55,281.69,279.11,93,94,94
2023-01-02 04:00:00,17091,2023-01-02,9,17363,21875,15221,2511,6545,0,14284,0,1124,566,811,-814,-401,-529,253,-1044,933,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,280.1,280.54,278.75,278.25,279.66,277.45,280.55,281.56,279.21,93,94,92
2023-01-02 05:00:00,17748,2023-01-02,11,17091,22058,14910,2380,6545,0,14284,0,1208,912,891,-900,-401,-530,-284,-1044,963,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4338837391175562,-0.90096886790242,280.15,280.14,278.16,278.81,279.58,276.95,280.61,281.01,278.51,93,94,91
2023-01-02 06:00:00,18743,2023-01-02,13,17748,22680,15545,2226,6545,0,14284,0,1196,998,979,-880,-405,-530,-277,-1044,996,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.7818314824680289,0.6234898018587346,280.58,279.27,277.95,279.66,278.55,276.39,281.17,280.03,278.51,92,94,89
2023-01-02 07:00:00,19675,2023-01-02,15,18743,23244,16449,2077,6545,0,14284,0,630,1006,991,-839,-451,-530,-407,-1044,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7818314824680284,0.6234898018587354,280.71,278.44,277.91,279.34,276.88,276.16,281.72,279.9,278.74,92,95,88
2023-01-02 08:00:00,21442,2023-01-02,17,19675,23428,17346,1953,6545,0,14284,0,637,1001,991,-483,-451,-530,-416,-636,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.43388373911755707,-0.9009688679024196,280.29,277.84,277.63,278.25,276.69,276.16,281.17,279.07,278.74,91,95,87
2023-01-02 09:00:00,23089,2023-01-02,19,21442,23464,19046,1888,6545,473,14284,0,287,1006,991,140,-446,-511,47,-178,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.22252093395631506,280.02,278.05,276.77,278.23,276.69,275.87,280.61,278.89,277.62,93,95,89
2023-01-02 10:00:00,24677,2023-01-02,21,23089,24401,20476,1851,6545,1066,14284,0,58,1005,992,926,-426,-228,926,276,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7.347880794884119e-16,1.0,280.69,278.32,277.13,279.9,277.43,275.66,281.17,279.18,278.1,93,95,91
2023-01-02 11:00:00,26670,2023-01-02,23,24677,26040,21847,1839,6545,1318,14284,0,6,1005,991,1004,-425,-332,999,725,997,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.9749279121818238,-0.22252093395631362,281.35,279.41,278.26,279.92,277.66,277.16,281.81,280.45,279.31,87,91,90
2023-01-02 12:00:00,27541,2023-01-02,25,26670,27966,23654,1803,6545,1145,14284,0,4,1005,991,1003,-392,-300,999,1056,997,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.43388373911755734,-0.9009688679024195,281.62,280.66,278.66,280.47,278.58,277.71,282.22,281.69,279.94,80,84,90
2023-01-02 13:00:00,27881,2023-01-02,27,27541,28815,24417,1693,6545,878,14284,0,6,1004,991,1003,-399,-269,999,1095,997,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.7818314824680304,0.6234898018587328,281.46,280.9,279.5,280.75,279.13,278.94,282.44,282.22,280.34,76,81,87
2023-01-02 14:00:00,28818,2023-01-02,29,27881,29217,24760,1534,6545,470,14284,0,6,1005,991,1003,-390,-340,999,1095,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7818314824680291,0.6234898018587344,281.79,280.98,280.14,280.75,279.69,279.07,282.77,282.03,281.05,72,80,80
2023-01-02 15:00:00,30837,2023-01-02,31,28818,30336,25684,1377,6545,87,14284,0,2,1005,992,1004,-413,-503,999,1095,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4338837391175591,-0.9009688679024187,280.92,280.38,279.54,280.45,279.13,278.31,282.18,281.56,281.16,72,79,80
2023-01-02 16:00:00,32628,2023-01-02,33,30837,32160,27525,1234,6545,0,14284,0,6,1005,992,1003,-311,-406,1017,1095,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9749279121818234,-0.22252093395631553,280.21,279.54,278.47,278.81,277.91,276.87,281.62,281.11,279.49,73,85,83
2023-01-02 17:00:00,31740,2023-01-02,35,32628,34003,29230,1119,6545,0,14284,0,0,1005,991,875,-334,-441,1005,1095,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.2246467991473533e-15,1.0,278.73,278.38,277.46,276.88,276.8,275.49,279.97,279.47,278.51,78,88,87
2023-01-02 18:00:00,30330,2023-01-02,37,31740,33007,28532,1044,6545,0,14284,0,5,1005,992,994,-358,-304,1018,1095,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.974927912181824,-0.22252093395631314,278.08,277.65,276.49,275.55,275.36,273.84,279.41,279.47,277.61,82,90,87
2023-01-02 19:00:00,28532,2023-01-02,39,30330,31475,27370,996,6545,0,14284,0,9,1005,991,1003,-248,-288,1019,1095,998,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4338837391175569,-0.9009688679024197,277.37,276.83,275.84,275.77,274.89,273.99,278.12,278.36,276.81,86,91,89
2023-01-02 20:00:00,27163,2023-01-02,41,28532,29486,25700,948,6545,0,14284,0,7,1005,991,998,-224,-123,1019,1095,999,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.7818314824680307,0.6234898018587325,276.94,276.27,275.7,275.51,274.25,273.34,278.12,278.08,277.11,87,93,89
2023-01-02 21:00:00,25146,2023-01-02,43,27163,27978,24521,895,6545,0,14284,0,6,1005,991,1002,-191,-18,1001,1095,999,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7818314824680289,0.6234898018587347,277.09,276.42,275.61,274.9,274.25,273.83,278.86,278.08,276.51,87,94,89
2023-01-02 22:00:00,22885,2023-01-02,45,25146,25754,22721,863,6545,0,14284,0,8,1005,991,1003,18,23,999,1095,999,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.43388373911755956,-0.9009688679024185,276.66,276.94,275.5,275.06,275.36,273.83,278.12,279.08,276.91,89,94,89
2023-01-02 23:00:00,21770,2023-01-02,47,22885,23783,20585,917,6545,0,14284,0,128,1005,992,1003,-55,-115,999,1237,999,1,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9749279121818233,-0.222520933956316,277.0,277.38,275.06,275.45,275.84,273.27,277.74,279.08,276.51,91,93,89
2023-01-03 00:00:00,21904,2023-01-03,1,21770,22893,19595,999,6545,0,14284,0,357,1005,992,1003,-166,0,999,1257,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7818314824680298,0.6234898018587336,277.15,277.86,274.96,275.0,276.93,272.44,277.74,279.34,276.51,90,93,88
2023-01-03 01:00:00,20818,2023-01-03,3,21904,22889,19799,1020,6545,0,14284,0,385,1005,992,1003,18,0,999,1257,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.43388373911755823,-0.900968867902419,277.06,277.82,274.87,275.0,276.43,273.01,277.97,280.08,276.51,91,94,89
2023-01-03 02:00:00,19895,2023-01-03,5,20818,22093,19009,1046,6545,0,14284,0,652,1005,992,1002,-23,0,999,1257,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.9749279121818236,-0.2225209339563146,278.02,278.37,274.56,276.57,276.95,272.71,279.4,280.45,276.25,90,94,90
2023-01-03 03:00:00,19180,2023-01-03,7,19895,21647,18104,1130,6545,0,14284,0,1083,1005,991,1003,-69,0,999,1361,998,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,278.55,278.77,274.44,276.58,277.58,273.01,280.06,280.08,276.51,91,95,90
2023-01-03 04:00:00,19251,2023-01-03,9,19180,20954,17410,1193,6545,0,14284,0,932,993,970,1003,-242,0,964,1055,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9749279121818237,-0.2225209339563141,278.81,279.37,274.75,276.88,278.06,273.44,280.2,281.08,276.16,92,95,91
2023-01-03 05:00:00,20794,2023-01-03,11,19251,20612,17498,1182,6545,0,14284,0,545,555,561,563,-216,0,843,722,1000,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.4338837391175562,-0.90096886790242,278.71,280.31,276.14,276.33,279.44,274.48,280.61,282.12,277.01,94,95,90
2023-01-03 06:00:00,22774,2023-01-03,13,20794,21653,18869,1118,6545,0,14284,0,146,358,340,483,-113,0,670,475,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.7818314824680289,0.6234898018587346,279.99,281.31,276.67,277.77,280.57,275.24,281.17,282.67,277.71,94,95,93
2023-01-03 07:00:00,24661,2023-01-03,15,22774,23718,20705,1037,6545,0,14284,0,11,165,234,816,-296,-37,872,51,983,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7818314824680284,0.6234898018587354,280.53,282.03,277.59,278.25,281.66,276.44,281.17,283.23,278.52,94,95,93
2023-01-03 08:00:00,26657,2023-01-03,17,24661,25797,22382,989,6545,1,14284,0,8,70,266,568,-416,-112,652,380,985,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.43388373911755707,-0.9009688679024196,281.35,282.78,278.45,279.9,282.07,276.84,282.12,283.13,279.38,92,96,92
2023-01-03 09:00:00,27535,2023-01-03,19,26657,27845,24176,967,6545,736,14284,0,6,138,394,935,-451,-131,663,827,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.9749279121818235,-0.22252093395631506,282.36,282.9,279.28,281.48,282.66,278.34,282.83,283.36,280.18,90,95,92
2023-01-03 10:00:00,27278,2023-01-03,21,27535,28762,24850,982,6545,2284,14284,0,6,468,760,1003,-451,-170,976,1215,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-7.347880794884119e-16,1.0,283.08,283.25,279.78,282.42,282.8,278.84,283.39,283.62,280.74,87,95,94
2023-01-03 11:00:00,27529,2023-01-03,23,27278,28605,24538,1023,6545,3325,14284,0,6,666,540,859,-451,-270,556,1362,1000,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9749279121818238,-0.22252093395631362,282.9,283.59,280.62,282.42,283.22,279.84,283.39,284.34,281.6,90,95,92
2023-01-03 12:00:00,27980,2023-01-03,25,27529,28700,24735,1046,6545,3599,14284,0,5,546,749,997,-451,-115,966,1364,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.43388373911755734,-0.9009688679024195,282.96,283.91,281.27,282.44,283.36,280.3,283.39,284.18,282.01,91,95,93
2023-01-03 13:00:00,28777,2023-01-03,27,27980,29047,25185,1027,6545,3240,14284,0,2,467,510,892,-451,-14,775,1374,1000,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.7818314824680304,0.6234898018587328,283.21,284.36,281.91,282.7,283.92,281.39,283.39,284.77,282.71,91,94,92
2023-01-03 14:00:00,30868,2023-01-03,29,28777,29685,26044,973,6545,2312,14284,0,5,783,793,829,-303,0,760,1372,1000,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7818314824680291,0.6234898018587344,283.81,284.32,282.65,283.26,283.92,281.94,284.12,284.47,283.27,90,94,91
2023-01-03 15:00:00,34409,2023-01-03,31,30868,31722,27991,944,6545,664,14284,0,6,313,596,881,-168,-80,950,1065,1000,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.4338837391175591,-0.9009688679024187,283.88,284.44,282.83,283.26,284.03,281.94,284.44,285.03,283.34,89,94,92
2023-01-03 16:00:00,37631,2023-01-03,33,34409,35013,31310,981,6545,0,14284,0,4,947,955,674,63,60,1013,1333,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.9749279121818234,-0.22252093395631553,283.97,284.58,283.33,283.53,284.03,282.5,284.44,285.03,284.38,90,94,91
2023-01-03 17:00:00,37371,2023-01-03,35,37631,38233,34318,1038,6545,0,14284,0,2,1005,991,979,357,307,1019,1375,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-1.2246467991473533e-15,1.0,284.21,284.83,283.36,283.55,284.46,282.81,284.5,285.08,284.38,90,95,93
2023-01-03 18:00:00,35292,2023-01-03,37,37371,37973,34176,1103,6545,0,14284,0,2,1005,992,1004,400,431,1019,1375,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.974927912181824,-0.22252093395631314,284.27,285.08,283.77,283.82,284.89,282.81,284.5,285.58,284.94,90,95,92
2023-01-03 19:00:00,33000,2023-01-03,39,35292,35897,32259,1186,6545,0,14284,0,5,1005,992,1003,350,310,1019,1272,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.4338837391175569,-0.9009688679024197,284.3,285.34,284.03,283.82,284.95,283.06,284.5,285.84,285.14,90,96,94
2023-01-03 20:00:00,30373,2023-01-03,41,33000,33606,30201,1290,6545,0,14284,0,6,1005,992,1003,354,199,1019,1257,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.7818314824680307,0.6234898018587325,284.53,285.48,284.24,284.09,285.02,283.31,285.12,286.08,286.05,90,96,93
2023-01-03 21:00:00,27635,2023-01-03,43,30373,30979,27919,1408,6545,0,14284,0,6,1005,992,1003,366,368,1001,1257,999,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7818314824680289,0.6234898018587347,284.91,285.55,284.43,284.64,285.03,283.61,285.12,286.08,286.6,91,95,92
2023-01-03 22:00:00,27635,2023-01-03,45,27635,28241,25247,1518,6545,0,14284,0,6,1005,992,973,399,329,972,1257,954,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.43388373911755956,-0.9009688679024185,285.37,285.42,285.11,284.93,284.89,283.51,285.61,286.08,287.07,92,95,89
2023-01-03 22:00:00,24530,2023-01-03,45,27635,28241,25247,1518,6545,0,14284,0,6,1005,992,973,399,329,972,1257,954,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.43388373911755956,-0.9009688679024185,285.37,285.42,285.11,284.93,284.89,283.51,285.61,286.08,287.07,92,95,89
2023-01-03 23:00:00,23232,2023-01-03,47,24530,25135,22360,1585,6545,0,14284,0,5,622,818,635,400,504,831,1257,994,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.9749279121818233,-0.222520933956316,286.0,285.34,285.34,285.45,284.89,284.48,286.66,286.08,286.6,89,95,89
2023-01-04 00:00:00,23224,2023-01-04,1,23232,23896,21236,1683,6545,0,14284,0,64,653,771,645,400,504,758,1257,998,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336,286.03,285.48,285.35,285.45,285.03,284.48,286.66,286.08,286.6,87,94,89
2023-01-04 01:00:00,21919,2023-01-04,3,23224,24234,21406,1849,6545,0,14284,0,410,575,667,588,400,496,725,939,998,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419,286.13,285.42,285.68,285.5,285.03,285.04,286.72,285.58,287.62,84,94,86
2023-01-04 02:00:00,20919,2023-01-04,5,21919,23402,20371,2054,6545,0,14284,0,883,458,605,539,400,272,634,501,854,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818236,-0.2225209339563146,286.06,285.32,285.19,285.5,284.95,284.48,286.72,286.01,287.07,85,95,90
2023-01-04 03:00:00,19704,2023-01-04,7,20919,22705,19494,2285,6545,0,14284,0,1186,365,495,668,367,152,253,51,493,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,286.13,285.34,285.07,285.5,284.95,284.48,286.72,286.01,286.6,84,96,93
2023-01-04 04:00:00,19967,2023-01-04,9,19704,21923,18417,2495,6545,0,14284,0,1159,226,104,351,246,0,412,-404,-56,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9749279121818237,-0.2225209339563141,286.14,285.43,284.79,285.5,285.02,283.93,286.72,286.14,286.51,86,96,86
2023-01-04 05:00:00,22776,2023-01-04,11,19967,23246,18656,2704,6545,0,14284,0,946,-519,-388,470,242,146,487,-624,-202,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4338837391175562,-0.90096886790242,285.92,285.31,284.63,285.22,284.9,283.41,286.72,285.84,285.49,90,95,80
2023-01-04 06:00:00,27136,2023-01-04,13,22776,24501,21452,2860,6545,0,14284,0,76,-423,-156,614,66,6,447,-470,31,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7818314824680289,0.6234898018587346,286.14,285.33,284.62,285.5,284.9,283.37,286.72,285.84,285.96,90,95,83
2023-01-04 07:00:00,27136,2023-01-04,15,27136,28961,25752,2946,6545,0,14284,0,10,300,-207,661,-57,-49,385,-572,-330,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680284,0.6234898018587354,286.04,285.0,284.6,285.75,284.33,283.37,286.58,285.57,285.96,91,94,81
2023-01-04 07:00:00,30720,2023-01-04,15,27136,28961,25752,2946,6545,0,14284,0,10,300,-207,661,-57,-49,385,-572,-330,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680284,0.6234898018587354,286.04,285.0,284.6,285.75,284.33,283.37,286.58,285.57,285.96,91,94,81
2023-01-04 08:00:00,33328,2023-01-04,17,30720,31846,29126,3040,6545,1,14284,0,5,106,135,8,-163,-106,26,-252,330,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.43388373911755707,-0.9009688679024196,286.05,285.17,284.09,285.5,284.89,282.81,286.66,285.57,285.96,92,94,80
2023-01-04 09:00:00,34544,2023-01-04,19,33328,34101,31487,3110,6545,135,14284,0,5,372,344,342,-144,0,618,-24,571,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818235,-0.22252093395631506,286.22,284.94,283.97,285.75,284.39,282.81,286.72,285.47,285.4,88,93,82
2023-01-04 10:00:00,35410,2023-01-04,21,34544,35263,32379,3111,6545,333,14284,0,6,514,612,654,-113,0,580,397,720,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-7.347880794884119e-16,1.0,286.62,285.14,284.04,285.77,284.47,283.37,287.28,285.92,284.94,84,92,80
2023-01-04 11:00:00,35912,2023-01-04,23,35410,36369,33135,3069,6545,419,14284,0,4,753,541,864,-297,-58,924,517,692,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9749279121818238,-0.22252093395631362,286.69,285.27,284.28,286.33,284.69,282.96,287.28,285.92,285.05,82,91,80
2023-01-04 12:00:00,36163,2023-01-04,25,35912,37328,33404,3036,6545,546,14284,0,5,894,754,995,-450,-361,991,606,703,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.43388373911755734,-0.9009688679024195,287.01,285.16,284.54,286.61,284.69,282.96,287.28,285.92,285.6,79,91,80
2023-01-04 13:00:00,35651,2023-01-04,27,36163,37546,33457,3017,6545,361,14284,0,5,865,763,928,-450,-328,802,646,951,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7818314824680304,0.6234898018587328,287.11,285.08,284.73,286.33,284.33,282.94,287.77,285.92,285.88,73,91,77
2023-01-04 14:00:00,35606,2023-01-04,29,35651,36743,32882,2993,6545,182,14284,0,4,995,644,662,-338,-150,783,471,739,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680291,0.6234898018587344,286.48,285.42,284.96,285.22,284.89,282.94,287.22,286.11,285.59,76,89,80
2023-01-04 15:00:00,36794,2023-01-04,31,35606,36800,32847,2980,6545,20,14284,0,5,655,426,927,-451,-138,678,51,976,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4338837391175591,-0.9009688679024187,285.93,284.97,284.2,285.45,284.39,282.5,286.66,285.84,284.94,78,90,77
2023-01-04 16:00:00,38090,2023-01-04,33,36794,37963,33973,3038,6545,0,14284,0,10,940,786,890,-434,-125,870,269,962,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818234,-0.22252093395631553,286.19,284.5,283.99,285.5,283.84,282.41,286.66,285.36,284.85,73,91,78
2023-01-04 17:00:00,36955,2023-01-04,35,38090,39167,35094,3168,6545,0,14284,0,6,819,775,938,-427,-44,863,661,928,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.2246467991473533e-15,1.0,285.97,284.39,283.87,285.22,283.84,282.81,286.17,285.29,284.85,72,92,77
2023-01-04 18:00:00,36955,2023-01-04,37,36955,37866,34063,3236,6545,0,14284,0,3,514,378,966,-305,-3,777,809,745,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.974927912181824,-0.22252093395631314,285.64,284.27,283.95,284.66,283.84,282.81,286.17,284.81,284.85,73,92,74
2023-01-04 18:00:00,34949,2023-01-04,37,36955,37866,34063,3236,6545,0,14284,0,3,514,378,966,-305,-3,777,809,745,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.974927912181824,-0.22252093395631314,285.64,284.27,283.95,284.66,283.84,282.81,286.17,284.81,284.85,73,92,74
2023-01-04 19:00:00,32185,2023-01-04,39,34949,35560,32221,3260,6545,0,14284,0,7,965,937,1001,-4,12,1002,1062,976,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4338837391175569,-0.9009688679024197,285.14,284.22,284.04,284.64,283.84,282.81,285.61,284.73,284.85,76,93,76
2023-01-04 20:00:00,29251,2023-01-04,41,32185,32794,29614,3283,6545,0,14284,0,9,915,992,820,295,47,926,1095,998,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7818314824680307,0.6234898018587325,284.81,284.11,284.09,284.11,283.78,283.21,285.37,284.73,284.85,77,93,77
2023-01-04 21:00:00,25763,2023-01-04,43,29251,29858,27010,3353,6545,0,14284,0,7,508,510,458,380,117,357,702,999,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680289,0.6234898018587347,284.19,284.1,283.6,283.55,283.55,282.91,284.82,284.44,284.85,80,93,79
2023-01-04 22:00:00,22280,2023-01-04,45,25763,26966,23665,3517,6545,0,14284,0,22,133,-354,321,365,67,-227,253,706,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.43388373911755956,-0.9009688679024185,284.24,283.79,283.27,283.55,283.28,282.61,285.06,284.13,284.38,80,91,82
2023-01-04 23:00:00,20779,2023-01-04,47,22280,25720,20511,3656,6545,0,14284,0,1038,-724,-34,-339,389,66,-505,-200,456,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9749279121818233,-0.222520933956316,284.24,283.45,283.48,283.55,282.91,282.51,285.06,284.08,284.38,81,90,79
2023-01-05 00:00:00,20778,2023-01-05,1,20779,25119,19367,3799,6545,0,14284,0,1263,-737,-154,-521,395,366,-406,-659,338,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336,284.39,283.85,283.09,283.82,283.06,282.26,284.82,284.44,284.29,80,92,82
2023-01-05 01:00:00,19761,2023-01-05,3,20778,25573,19512,3920,6545,0,14284,0,1299,-425,-526,-497,374,367,-444,-1004,235,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,284.28,283.73,283.03,283.55,282.91,282.11,284.82,284.44,283.83,80,93,82
2023-01-05 02:00:00,19065,2023-01-05,5,19761,25210,18591,3993,6545,0,14284,0,1239,-884,-445,-800,87,403,-437,-1044,327,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.9749279121818236,-0.2225209339563146,283.81,283.68,282.99,283.23,282.58,281.6,284.5,284.44,284.29,80,93,82
2023-01-05 03:00:00,18277,2023-01-05,7,19065,24701,17976,4057,6545,0,14284,0,1303,-958,-590,-737,-118,499,-286,-1044,239,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,283.95,283.73,282.45,283.28,282.58,281.34,284.5,284.44,283.38,81,94,87
2023-01-05 04:00:00,18887,2023-01-05,9,18277,24514,17383,4071,6545,0,14284,0,1246,-1003,-990,-503,6,380,-514,-1044,-337,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.9749279121818237,-0.2225209339563141,283.94,283.83,282.31,283.23,282.91,281.14,284.44,284.47,282.96,82,94,85
2023-01-05 05:00:00,21802,2023-01-05,11,18887,25204,18040,4106,6545,0,14284,0,1272,-1024,-1024,-398,238,368,-621,-734,-644,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4338837391175562,-0.90096886790242,283.26,283.61,282.22,282.17,283.04,281.9,283.89,284.44,282.82,85,95,85
